AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/01/22,07:00,4.5,0.0,82,61,2.4
2023/01/22,08:00,6.7,0.0,69,66,1.5
2023/01/22,09:00,7.4,0.0,68,78,2.3
2023/01/22,10:00,9.2,0.0,64,122,2.1
2023/01/22,11:00,10.1,0.0,64,111,1.8
2023/01/22,12:00,10.7,0.0,56,92,1.5
2023/01/22,13:00,11.7,0.0,60,28,1.8
2023/01/22,14:00,8.4,1.9,90,8,2.1
2023/01/22,15:00,7.1,0.2,88,341,1.1
2023/01/22,16:00,6.1,2.0,93,227,0.5
2023/01/22,17:00,3.6,5.1,96,28,1.4
2023/01/22,18:00,4.5,0.2,96,121,0.9
2023/01/22,19:00,4.7,0.1,96,124,0.9
2023/01/22,20:00,4.3,0.0,96,111,1.0
2023/01/22,21:00,4.4,0.0,96,91,1.1
2023/01/22,22:00,4.5,0.0,96,112,0.7
2023/01/22,23:00,4.3,0.0,96,71,1.0
2023/01/23,00:00,4.0,0.0,95,65,1.5
2023/01/23,01:00,4.0,0.0,94,53,0.9
2023/01/23,02:00,4.4,0.0,91,29,0.9
2023/01/23,03:00,4.4,0.0,89,29,1.2
2023/01/23,04:00,4.1,0.1,82,54,1.9
2023/01/23,05:00,3.8,0.0,86,56,1.3
2023/01/23,06:00,3.7,0.0,87,62,1.6
2023/01/23,07:00,3.7,0.0,83,56,2.3
2023/01/23,08:00,4.7,0.0,79,43,1.9
2023/01/23,09:00,7.0,0.0,65,66,2.3
2023/01/23,10:00,8.2,0.0,65,92,1.4
2023/01/23,11:00,8.2,0.0,66,76,2.0
2023/01/23,12:00,8.9,0.0,73,69,2.3
2023/01/23,13:00,10.6,0.0,58,39,2.2
2023/01/23,14:00,10.6,0.0,66,30,2.1
2023/01/23,15:00,10.2,0.0,73,89,1.3
2023/01/23,16:00,8.2,0.2,84,95,1.6
2023/01/23,17:00,7.7,0.1,80,36,1.5
2023/01/23,18:00,8.3,0.0,86,84,0.6
2023/01/23,19:00,6.6,0.3,91,88,0.5
2023/01/23,20:00,5.7,0.1,92,126,0.6
2023/01/23,21:00,5.8,0.0,93,124,0.3
2023/01/23,22:00,5.7,0.1,94,123,1.4
2023/01/23,23:00,5.5,0.2,94,123,1.6
2023/01/24,00:00,5.0,0.0,94,79,0.8
2023/01/24,01:00,4.6,0.0,90,120,1.3
2023/01/24,02:00,4.3,0.0,87,122,1.6
2023/01/24,03:00,4.0,0.0,87,75,1.0
2023/01/24,04:00,3.8,0.0,89,85,0.5
2023/01/24,05:00,3.4,0.0,91,58,0.1
2023/01/24,06:00,3.7,0.0,91,340,0.0
2023/01/24,07:00,3.9,0.0,90,270,0.0
2023/01/24,08:00,5.5,0.0,74,99,0.6
2023/01/24,09:00,8.5,0.0,67,88,1.2
2023/01/24,10:00,9.7,0.0,62,115,1.7
2023/01/24,11:00,10.4,0.0,55,84,1.5
2023/01/24,12:00,11.2,0.0,56,36,2.5
2023/01/24,13:00,12.2,0.0,55,21,2.6
2023/01/24,14:00,12.9,0.0,59,3,2.6
2023/01/24,15:00,10.3,0.2,75,24,2.1
2023/01/24,16:00,10.6,0.0,80,344,1.6
2023/01/24,17:00,7.4,1.3,82,296,0.3
2023/01/24,18:00,7.4,0.1,92,16,0.6
2023/01/24,19:00,6.6,0.0,94,252,0.4
2023/01/24,20:00,6.0,0.3,94,202,0.2
2023/01/24,21:00,5.6,0.7,94,213,0.3
2023/01/24,22:00,5.5,0.2,94,125,0.7
2023/01/24,23:00,5.2,0.0,94,114,1.0
2023/01/25,00:00,5.1,0.0,92,140,0.4
2023/01/25,01:00,5.1,0.0,86,128,0.4
2023/01/25,02:00,5.1,0.0,78,128,1.3
2023/01/25,03:00,5.2,0.0,84,116,1.0
2023/01/25,04:00,4.6,0.0,85,109,1.0
2023/01/25,05:00,4.5,0.0,88,112,1.2
2023/01/25,06:00,4.1,0.0,91,91,3.2
2023/01/25,07:00,4.6,0.0,78,95,1.8
2023/01/25,08:00,6.6,0.0,71,104,0.3
2023/01/25,09:00,9.3,0.0,66,124,1.3
2023/01/25,10:00,11.3,0.0,61,108,1.0
2023/01/25,11:00,9.7,0.0,67,10,0.5
2023/01/25,12:00,9.3,0.2,66,335,1.1
2023/01/25,13:00,10.6,0.0,61,44,2.1
2023/01/25,14:00,9.6,0.0,64,13,2.1
2023/01/25,15:00,10.1,0.5,88,321,2.3
2023/01/25,16:00,7.0,1.7,91,256,0.6
2023/01/25,17:00,6.7,0.6,84,21,0.3
2023/01/25,18:00,7.1,0.0,93,252,0.9
2023/01/25,19:00,6.2,1.4,94,227,0.7
2023/01/25,20:00,5.7,3.1,95,193,0.2
2023/01/25,21:00,5.6,0.3,95,198,0.3
2023/01/25,22:00,5.1,0.0,96,176,0.4
2023/01/25,23:00,4.8,0.0,96,132,0.9
2023/01/26,00:00,4.9,0.0,95,189,0.0
2023/01/26,01:00,4.7,0.1,95,270,0.0
2023/01/26,02:00,4.7,0.0,95,97,0.0
2023/01/26,03:00,4.6,0.0,95,270,0.0
2023/01/26,04:00,4.3,0.0,95,135,0.0
2023/01/26,05:00,3.6,0.0,94,104,0.1
2023/01/26,06:00,3.9,0.0,92,87,0.1
2023/01/26,07:00,4.3,0.0,92,270,0.0
2023/01/26,08:00,5.5,0.0,89,123,0.0
2023/01/26,09:00,7.0,0.0,76,120,0.5
2023/01/26,10:00,8.8,0.0,72,146,0.2
2023/01/26,11:00,9.1,0.0,74,301,1.6
2023/01/26,12:00,8.9,0.3,84,278,1.9
2023/01/26,13:00,4.7,12.4,95,182,0.7
2023/01/26,14:00,4.4,4.4,96,89,0.3
2023/01/26,15:00,6.0,1.9,95,238,0.5
2023/01/26,16:00,7.7,0.1,82,270,1.8
2023/01/26,17:00,6.8,0.0,92,256,1.6
2023/01/26,18:00,6.0,0.0,94,187,0.9
2023/01/26,19:00,5.7,0.0,94,181,0.5
2023/01/26,20:00,5.4,0.0,95,190,0.5
2023/01/26,21:00,5.1,0.0,95,207,0.1
2023/01/26,22:00,4.9,0.0,95,214,0.0
2023/01/26,23:00,4.8,0.0,94,131,0.1
2023/01/27,00:00,4.7,0.0,94,148,0.1
2023/01/27,01:00,4.5,0.0,94,160,0.1
2023/01/27,02:00,4.4,0.0,93,321,0.0
2023/01/27,03:00,4.3,0.0,93,298,0.1
2023/01/27,04:00,4.2,0.0,92,287,0.0
2023/01/27,05:00,4.2,0.0,93,270,0.0
2023/01/27,06:00,4.1,0.0,94,322,0.0
2023/01/27,07:00,3.9,0.0,94,107,0.1
2023/01/27,08:00,4.9,0.0,89,227,0.0
2023/01/27,09:00,7.3,0.0,72,131,0.2
2023/01/27,10:00,10.3,0.0,67,145,0.8
2023/01/27,11:00,10.0,0.0,66,333,0.5
2023/01/27,12:00,9.6,0.0,80,280,1.5
2023/01/27,13:00,7.4,2.3,89,297,1.7
2023/01/27,14:00,9.8,0.0,68,275,0.6
2023/01/27,15:00,10.0,0.0,80,283,1.9
2023/01/27,16:00,6.6,5.0,95,232,0.7
2023/01/27,17:00,5.8,0.8,96,142,0.3
2023/01/27,18:00,6.2,0.2,95,131,0.5
2023/01/27,19:00,6.4,0.1,94,157,0.2
2023/01/27,20:00,6.0,0.2,94,108,0.3
2023/01/27,21:00,5.8,0.0,93,75,0.3
2023/01/27,22:00,5.6,0.0,95,105,0.3
2023/01/27,23:00,5.4,0.0,95,110,0.7
2023/01/28,00:00,5.5,0.0,95,238,0.1
2023/01/28,01:00,5.4,0.0,96,334,0.0
2023/01/28,02:00,5.1,0.0,96,270,0.0
2023/01/28,03:00,5.0,0.0,95,20,0.0
2023/01/28,04:00,4.9,0.6,96,187,0.0
2023/01/28,05:00,4.8,0.4,96,108,0.0
2023/01/28,06:00,5.0,0.0,96,307,0.0
2023/01/28,07:00,4.7,1.2,96,71,0.5
2023/01/28,08:00,4.9,0.0,96,338,1.0
2023/01/28,09:00,6.3,0.1,94,137,0.2
2023/01/28,10:00,9.3,0.0,71,85,0.3
2023/01/28,11:00,10.3,0.0,71,35,0.9
2023/01/28,12:00,10.5,0.0,72,356,1.3
2023/01/28,13:00,10.5,0.0,68,355,2.4
2023/01/28,14:00,12.4,0.0,63,352,2.9
2023/01/28,15:00,12.9,0.0,62,353,3.7
2023/01/28,16:00,S/D,0.0,63,305,1.8
2023/01/28,17:00,9.9,0.0,87,283,2.2
2023/01/28,18:00,8.3,0.0,87,266,1.3
2023/01/28,19:00,7.3,0.0,90,270,1.0
2023/01/28,20:00,7.1,0.0,92,126,0.5
2023/01/28,21:00,6.6,0.0,94,109,1.4
2023/01/28,22:00,5.7,0.0,89,91,1.6
2023/01/28,23:00,5.5,0.0,94,87,0.9
2023/01/29,00:00,4.9,0.0,95,92,0.3
2023/01/29,01:00,5.4,0.0,86,64,1.1
2023/01/29,02:00,6.2,0.0,83,68,1.4
2023/01/29,03:00,6.1,0.0,87,62,0.3
2023/01/29,04:00,6.0,0.0,90,35,0.7
2023/01/29,05:00,5.8,0.0,90,34,0.3
2023/01/29,06:00,5.6,0.0,90,38,0.8
2023/01/29,07:00,5.9,0.0,91,59,0.3
2023/01/29,08:00,6.4,0.0,90,49,0.1
2023/01/29,09:00,8.4,0.0,78,118,1.3
2023/01/29,10:00,10.2,0.0,63,127,1.4
2023/01/29,11:00,11.7,0.0,61,129,2.3
2023/01/29,12:00,12.5,0.0,56,135,1.8
2023/01/29,13:00,13.7,0.0,78,243,1.1
2023/01/29,14:00,9.4,3.0,89,281,1.7
2023/01/29,15:00,6.5,4.3,91,306,0.1
2023/01/29,16:00,7.6,0.7,94,266,1.1
2023/01/29,17:00,7.7,0.0,92,261,0.8
2023/01/29,18:00,7.5,0.0,89,246,0.7
2023/01/29,19:00,6.8,0.0,90,199,0.3
2023/01/29,20:00,6.4,0.0,90,230,0.0
2023/01/29,21:00,6.2,0.0,90,256,0.0
2023/01/29,22:00,5.7,0.0,93,110,0.5
2023/01/29,23:00,5.4,0.0,94,111,1.3
2023/01/30,00:00,5.3,0.0,93,111,0.9
2023/01/30,01:00,5.1,0.0,94,152,0.1
2023/01/30,02:00,5.0,0.0,95,66,0.0
2023/01/30,03:00,4.6,0.0,95,122,0.3
2023/01/30,04:00,4.6,0.0,95,114,0.1
2023/01/30,05:00,3.9,0.0,94,95,0.5
2023/01/30,06:00,3.3,0.0,94,270,0.0
2023/01/30,07:00,3.8,0.0,89,95,0.9
2023/01/30,08:00,5.8,0.0,80,108,0.5
2023/01/30,09:00,8.2,0.0,66,123,0.6
2023/01/30,10:00,10.3,0.0,65,123,1.1
2023/01/30,11:00,11.3,0.0,51,100,0.7
2023/01/30,12:00,12.8,0.0,60,52,1.0
2023/01/30,13:00,12.4,0.0,65,325,1.3
2023/01/30,14:00,11.9,0.0,65,326,2.2
2023/01/30,15:00,11.6,0.0,71,308,2.4
2023/01/30,16:00,10.4,0.0,80,289,2.2
2023/01/30,17:00,9.4,0.0,82,270,2.2
2023/01/30,18:00,9.5,0.0,79,269,2.3
2023/01/30,19:00,7.2,0.0,87,269,1.4
2023/01/30,20:00,6.3,0.0,87,278,0.5
2023/01/30,21:00,5.9,0.0,93,140,0.1
2023/01/30,22:00,5.5,0.0,91,116,0.3
2023/01/30,23:00,5.7,0.0,90,242,0.0
2023/01/31,00:00,5.6,0.0,91,107,0.0
2023/01/31,01:00,5.3,0.0,93,271,0.1
2023/01/31,02:00,4.8,0.0,93,260,0.0
2023/01/31,03:00,4.5,0.0,94,142,0.2
2023/01/31,04:00,4.0,0.0,95,82,0.1
2023/01/31,05:00,4.0,0.0,95,125,0.6
2023/01/31,06:00,4.0,0.0,95,123,0.1
2023/01/31,07:00,3.8,0.0,94,122,0.9
2023/01/31,08:00,5.1,0.0,79,122,1.3
2023/01/31,09:00,7.2,0.0,72,125,2.3
2023/01/31,10:00,9.2,0.0,62,125,2.9
2023/01/31,11:00,10.0,0.0,65,280,0.5
2023/01/31,12:00,10.1,0.0,68,281,2.0
2023/01/31,13:00,11.3,0.0,67,280,2.4
2023/01/31,14:00,11.9,0.0,69,273,3.2
2023/01/31,15:00,9.7,0.0,79,274,2.7
2023/01/31,16:00,9.3,0.0,77,273,2.8
2023/01/31,17:00,8.9,0.0,75,265,2.5
2023/01/31,18:00,7.5,0.0,84,279,2.7
2023/01/31,19:00,6.3,0.0,88,280,1.9
2023/01/31,20:00,5.2,0.0,89,260,0.5
2023/01/31,21:00,4.9,0.0,91,149,0.3
2023/01/31,22:00,4.7,0.0,93,165,0.2
2023/01/31,23:00,4.0,0.0,92,223,0.2
2023/02/01,00:00,4.2,0.0,92,134,0.1
2023/02/01,01:00,4.1,0.0,92,133,0.2
2023/02/01,02:00,3.9,0.0,93,146,0.7
2023/02/01,03:00,3.6,0.0,94,139,0.6
2023/02/01,04:00,2.9,0.0,94,129,0.8
2023/02/01,05:00,2.8,0.0,87,124,1.0
2023/02/01,06:00,2.9,0.0,88,124,0.5
2023/02/01,07:00,3.2,0.0,86,136,0.0
2023/02/01,08:00,4.4,0.0,77,128,1.3
2023/02/01,09:00,6.8,0.0,68,126,1.5
2023/02/01,10:00,8.0,0.0,77,158,0.3
2023/02/01,11:00,7.3,0.0,77,296,1.1
2023/02/01,12:00,7.2,0.0,82,296,1.3
2023/02/01,13:00,6.6,0.0,88,320,1.7
2023/02/01,14:00,6.6,0.0,89,315,1.4
2023/02/01,15:00,5.7,0.1,94,276,1.5
2023/02/01,16:00,5.4,0.1,95,261,1.1
2023/02/01,17:00,5.7,0.1,95,274,0.6
2023/02/01,18:00,5.5,0.2,96,274,1.0
2023/02/01,19:00,5.2,0.1,96,286,0.4
2023/02/01,20:00,5.0,0.0,96,331,0.1
2023/02/01,21:00,5.0,0.0,96,309,0.1
2023/02/01,22:00,4.9,0.4,96,185,0.0
2023/02/01,23:00,4.9,0.0,96,131,0.5
2023/02/02,00:00,4.5,0.0,96,120,1.1
2023/02/02,01:00,3.9,0.0,96,108,0.8
2023/02/02,02:00,3.9,0.0,96,100,1.9
2023/02/02,03:00,3.8,0.1,97,74,1.1
2023/02/02,04:00,3.4,0.0,98,102,2.5
2023/02/02,05:00,3.9,0.0,99,51,0.9
2023/02/02,06:00,4.1,0.0,100,49,0.5
2023/02/02,07:00,4.4,0.0,100,150,0.0
2023/02/02,08:00,5.1,0.0,100,33,0.4
2023/02/02,09:00,6.2,0.0,99,45,1.1
2023/02/02,10:00,7.7,0.0,84,25,1.6
2023/02/02,11:00,8.9,0.0,77,9,2.5
2023/02/02,12:00,9.6,0.0,73,12,2.4
2023/02/02,13:00,12.0,0.0,64,14,2.0
2023/02/02,14:00,11.2,0.0,88,300,1.7
2023/02/02,15:00,7.8,0.0,92,266,2.0
2023/02/02,16:00,6.9,0.0,96,270,1.3
2023/02/02,17:00,6.5,0.0,94,283,1.5
2023/02/02,18:00,6.1,0.0,92,280,1.3
2023/02/02,19:00,5.3,0.2,95,287,0.7
2023/02/02,21:00,5.1,0.0,98,117,0.2
2023/02/02,22:00,5.4,0.2,98,121,0.7
2023/02/02,23:00,4.9,0.2,98,128,0.7
2023/02/03,00:00,5.1,0.0,98,118,0.2
2023/02/03,01:00,5.3,0.0,98,110,0.2
2023/02/03,02:00,5.5,0.0,97,119,0.5
2023/02/03,03:00,5.6,0.0,97,156,0.0
2023/02/03,04:00,5.4,0.5,98,129,0.0
2023/02/03,05:00,4.9,0.3,98,175,0.0
2023/02/03,06:00,4.7,0.1,98,123,0.3
2023/02/03,07:00,4.8,0.0,98,129,0.5
2023/02/03,08:00,6.2,0.0,83,127,0.1
2023/02/03,09:00,7.6,0.0,81,80,0.6
2023/02/03,10:00,7.4,0.0,78,124,1.0
2023/02/03,11:00,9.8,0.0,72,122,1.1
2023/02/03,12:00,10.2,0.0,67,65,0.6
2023/02/03,13:00,12.0,0.0,61,4,2.2
2023/02/03,14:00,12.8,0.0,57,1,3.1
2023/02/03,15:00,11.8,0.0,81,337,1.2
2023/02/03,16:00,8.6,0.0,88,255,0.9
2023/02/03,17:00,7.0,0.0,81,94,0.8
2023/02/03,18:00,8.1,0.0,86,133,0.6
2023/02/03,19:00,6.6,0.0,94,183,0.2
2023/02/03,20:00,5.7,0.6,96,268,0.1
2023/02/03,21:00,5.4,0.8,97,123,0.0
2023/02/03,22:00,5.7,0.6,97,302,0.1
2023/02/03,23:00,5.7,0.0,98,270,0.0
2023/02/04,00:00,5.7,0.0,98,142,0.0
2023/02/04,01:00,5.8,0.0,98,109,0.0
2023/02/04,02:00,5.4,0.0,98,259,0.0
2023/02/04,03:00,5.4,0.0,98,284,0.0
2023/02/04,04:00,5.3,0.0,98,96,0.1
2023/02/04,05:00,5.2,0.0,98,32,0.2
2023/02/04,06:00,4.9,0.3,95,28,2.1
2023/02/04,07:00,5.0,0.1,83,55,2.4
2023/02/04,08:00,6.9,0.0,72,49,1.2
2023/02/04,09:00,7.1,0.0,83,110,1.4
2023/02/04,10:00,8.5,0.0,69,51,1.6
2023/02/04,11:00,9.3,0.0,61,47,2.3
2023/02/04,12:00,9.9,0.0,62,40,2.5
2023/02/04,13:00,10.8,0.0,62,11,2.3
2023/02/04,14:00,12.6,0.0,59,357,3.8
2023/02/04,15:00,12.5,0.0,63,2,3.0
2023/02/04,16:00,10.6,0.0,72,3,1.5
2023/02/04,17:00,8.4,0.0,89,279,1.6
2023/02/04,18:00,6.6,0.0,95,193,0.7
2023/02/04,19:00,6.0,1.7,96,305,0.3
2023/02/04,20:00,5.1,2.6,97,317,0.4
2023/02/04,21:00,5.0,0.5,98,125,1.3
2023/02/04,22:00,5.0,0.5,98,110,1.2
2023/02/04,23:00,4.8,0.0,99,109,1.3
2023/02/05,00:00,5.2,0.0,99,64,1.0
2023/02/05,01:00,5.4,0.1,92,25,1.8
2023/02/05,02:00,5.4,0.0,89,25,2.1
2023/02/05,03:00,5.2,0.0,90,23,1.9
2023/02/05,04:00,4.8,0.0,90,50,1.7
2023/02/05,05:00,4.3,0.0,91,27,1.4
2023/02/05,06:00,4.0,0.0,89,19,1.9
2023/02/05,07:00,4.2,0.0,89,31,2.2
2023/02/05,08:00,5.0,0.0,86,50,2.7
2023/02/05,09:00,6.9,0.0,75,67,2.4
2023/02/05,10:00,7.8,0.0,67,54,3.7
2023/02/05,11:00,9.7,0.0,63,39,3.8
2023/02/05,12:00,10.4,0.0,60,48,3.8
2023/02/05,13:00,11.7,0.0,59,48,3.4
2023/02/05,14:00,12.8,0.0,54,30,3.2
2023/02/05,15:00,12.5,0.0,55,5,4.0
2023/02/05,16:00,11.7,0.0,61,6,4.6
2023/02/05,17:00,9.8,0.0,68,355,4.9
2023/02/05,18:00,8.8,0.0,72,12,3.3
2023/02/05,19:00,7.8,0.0,74,29,2.3
2023/02/05,20:00,7.2,0.0,89,51,1.7
2023/02/05,21:00,6.1,0.0,95,94,1.1
2023/02/05,22:00,5.3,0.0,96,83,0.8
2023/02/05,23:00,4.6,0.0,96,96,0.9
2023/02/06,00:00,4.2,0.0,96,79,1.6
2023/02/06,01:00,5.0,0.0,84,20,2.2
2023/02/06,02:00,4.6,0.0,86,24,1.6
2023/02/06,03:00,5.0,0.0,78,26,1.0
2023/02/06,04:00,5.4,0.0,79,15,1.2
2023/02/06,05:00,4.8,0.0,92,89,1.2
2023/02/06,06:00,4.3,0.0,90,87,1.4
2023/02/06,07:00,4.5,0.0,78,70,1.6
2023/02/06,08:00,6.2,0.0,72,63,1.6
2023/02/06,09:00,7.4,0.0,72,107,1.3
2023/02/06,10:00,8.6,0.0,68,23,1.0
2023/02/06,11:00,8.9,0.0,65,8,1.9
2023/02/06,12:00,9.9,0.0,67,11,1.9
2023/02/06,13:00,10.9,0.0,59,12,1.9
2023/02/06,14:00,12.2,0.0,61,353,3.3
2023/02/06,15:00,12.5,0.0,64,350,3.6
2023/02/06,16:00,11.0,0.0,73,338,3.1
2023/02/06,17:00,8.8,0.0,84,335,2.9
2023/02/06,18:00,8.1,0.0,86,333,2.7
2023/02/06,19:00,7.0,0.0,90,346,2.6
2023/02/06,20:00,6.6,0.0,92,337,1.8
2023/02/06,21:00,6.5,0.2,95,333,0.5
2023/02/06,22:00,6.2,0.2,96,48,0.3
2023/02/06,23:00,6.0,0.0,95,23,0.6
2023/02/07,00:00,5.6,0.5,96,60,0.4
2023/02/07,01:00,5.2,0.5,95,11,0.8
2023/02/07,02:00,5.0,0.0,97,106,0.4
2023/02/07,03:00,4.6,0.0,96,91,0.8
2023/02/07,04:00,4.3,0.0,93,76,1.0
2023/02/07,05:00,4.0,0.0,95,88,0.6
2023/02/07,06:00,3.5,0.0,96,98,0.8
2023/02/07,07:00,3.3,0.0,96,89,1.7
2023/02/07,08:00,4.9,0.0,90,91,0.7
2023/02/07,09:00,7.1,0.0,69,33,2.0
2023/02/07,10:00,8.5,0.0,61,31,3.1
2023/02/07,11:00,10.0,0.0,60,24,3.3
2023/02/07,12:00,11.8,0.0,51,20,3.0
2023/02/07,13:00,12.9,0.0,54,11,3.5
2023/02/07,14:00,13.3,0.0,51,359,4.1
2023/02/07,15:00,14.2,0.0,59,1,3.4
2023/02/07,16:00,12.4,0.0,74,313,2.5
2023/02/07,17:00,9.0,0.0,76,296,3.2
2023/02/07,18:00,8.2,0.0,86,314,1.3
2023/02/07,19:00,7.0,0.0,81,318,1.6
2023/02/07,20:00,6.2,0.0,83,221,0.2
2023/02/07,21:00,5.7,0.0,88,144,0.1
2023/02/07,22:00,5.2,0.0,94,130,1.2
2023/02/07,23:00,4.5,0.0,87,122,1.5
2023/02/08,00:00,4.4,0.0,86,113,1.8
2023/02/08,01:00,4.6,0.0,86,98,1.8
2023/02/08,02:00,5.3,0.0,86,102,1.5
2023/02/08,03:00,5.2,0.0,89,121,0.4
2023/02/08,04:00,5.1,0.0,90,118,0.4
2023/02/08,05:00,5.0,0.0,89,113,0.5
2023/02/08,06:00,5.3,0.0,85,111,0.5
2023/02/08,07:00,5.5,0.0,86,108,0.2
2023/02/08,08:00,7.0,0.0,76,146,0.1
2023/02/08,09:00,7.7,0.0,80,133,1.1
2023/02/08,10:00,8.1,0.0,73,124,1.5
2023/02/08,11:00,9.4,0.0,71,358,1.8
2023/02/08,12:00,10.9,0.0,56,34,1.5
2023/02/08,13:00,13.2,0.0,46,16,2.1
2023/02/08,14:00,13.7,0.0,50,0,2.2
2023/02/08,15:00,12.8,0.0,58,338,2.6
2023/02/08,16:00,12.7,0.0,70,293,3.5
2023/02/08,17:00,11.3,0.0,60,283,2.7
2023/02/08,18:00,9.8,0.0,74,280,2.5
2023/02/08,19:00,7.7,0.0,79,280,1.3
2023/02/08,20:00,6.8,0.0,79,314,0.6
2023/02/08,21:00,6.2,0.0,84,118,0.2
2023/02/08,22:00,5.6,0.0,94,109,1.0
2023/02/08,23:00,5.6,0.0,96,122,0.9
2023/02/09,00:00,5.9,0.0,96,115,0.5
2023/02/09,01:00,6.1,0.0,95,322,0.2
2023/02/09,02:00,5.9,0.0,95,326,0.3
2023/02/09,03:00,5.7,0.0,96,302,0.1
2023/02/09,04:00,5.0,0.0,96,297,0.1
2023/02/09,05:00,4.9,0.0,95,322,0.1
2023/02/09,06:00,4.1,0.0,94,140,0.0
2023/02/09,07:00,4.6,0.0,93,313,0.0
2023/02/09,08:00,5.7,0.0,86,10,0.7
2023/02/09,09:00,8.1,0.0,63,20,1.9
2023/02/09,10:00,9.6,0.0,65,37,2.1
2023/02/09,11:00,10.4,0.0,61,24,2.3
2023/02/09,12:00,11.2,0.0,59,24,2.5
2023/02/09,13:00,11.7,0.0,59,28,2.1
2023/02/09,14:00,12.2,0.0,56,32,1.2
2023/02/09,15:00,12.3,0.0,65,1,1.3
2023/02/09,16:00,8.8,1.4,96,279,2.9
2023/02/09,17:00,6.3,1.3,95,268,0.8
2023/02/09,18:00,6.3,0.9,81,309,1.4
2023/02/09,19:00,6.0,0.5,89,93,0.6
2023/02/09,20:00,5.9,0.1,92,108,0.8
2023/02/09,21:00,5.4,0.0,96,214,0.1
2023/02/09,22:00,5.2,0.2,95,126,0.8
2023/02/09,23:00,5.4,0.0,95,160,0.1
2023/02/10,00:00,5.4,0.0,94,270,0.0
2023/02/10,01:00,5.2,0.0,92,270,0.0
2023/02/10,02:00,5.3,0.2,92,80,0.0
2023/02/10,03:00,5.2,0.0,94,270,0.0
2023/02/10,04:00,5.1,0.0,96,134,0.1
2023/02/10,05:00,5.0,0.0,93,270,0.0
2023/02/10,06:00,5.2,0.0,94,138,0.0
2023/02/10,07:00,5.4,0.0,94,94,0.1
2023/02/10,08:00,6.3,0.0,81,80,0.4
2023/02/10,09:00,8.6,0.0,75,87,1.2
2023/02/10,10:00,9.1,0.0,71,98,1.0
2023/02/10,11:00,10.7,0.1,62,103,1.1
2023/02/10,12:00,12.5,0.0,57,114,1.8
2023/02/10,13:00,11.9,0.0,65,98,1.4
2023/02/10,14:00,11.4,0.0,63,26,0.9
2023/02/10,15:00,9.7,1.8,96,264,1.2
2023/02/10,16:00,6.7,3.5,97,274,1.0
2023/02/10,17:00,6.8,0.0,94,275,0.3
2023/02/10,18:00,6.4,3.2,97,84,0.4
2023/02/10,19:00,6.6,0.0,97,321,0.4
2023/02/10,20:00,6.4,0.0,97,111,0.5
2023/02/10,21:00,5.9,0.0,97,81,0.3
2023/02/10,22:00,6.1,0.0,97,89,0.9
2023/02/10,23:00,6.3,0.0,97,70,0.7
2023/02/11,00:00,6.5,0.0,95,29,0.7
2023/02/11,01:00,6.2,0.0,98,16,0.6
2023/02/11,02:00,6.1,0.0,98,355,0.5
2023/02/11,03:00,6.0,0.0,97,352,1.6
2023/02/11,04:00,6.0,0.0,95,11,1.6
2023/02/11,05:00,5.9,0.0,94,15,1.4
2023/02/11,06:00,5.7,0.1,97,33,0.5
2023/02/11,07:00,5.6,0.0,93,27,2.1
2023/02/11,08:00,6.2,0.0,91,23,2.5
2023/02/11,09:00,7.8,0.0,79,56,2.2
2023/02/11,10:00,8.5,0.0,79,121,0.8
2023/02/11,11:00,8.9,0.0,74,61,1.8
2023/02/11,12:00,10.9,0.0,61,56,2.9
2023/02/11,13:00,11.4,0.0,66,39,2.3
2023/02/11,14:00,11.8,0.0,68,1,3.0
2023/02/11,15:00,11.2,0.0,78,14,1.9
2023/02/11,16:00,10.3,0.0,79,359,1.9
2023/02/11,17:00,8.1,0.4,94,21,0.6
2023/02/11,18:00,7.4,0.0,92,21,0.7
2023/02/11,19:00,6.9,0.5,96,348,1.0
2023/02/11,20:00,6.9,0.0,96,13,0.6
2023/02/11,21:00,6.7,0.0,96,59,0.9
2023/02/11,23:00,6.2,0.0,92,37,0.8
2023/02/12,00:00,6.2,0.0,89,22,1.3
2023/02/12,01:00,6.0,0.0,95,62,1.1
2023/02/12,02:00,5.8,0.0,89,25,1.6
2023/02/12,03:00,5.8,0.0,86,50,1.5
2023/02/12,04:00,5.8,0.0,86,59,2.1
2023/02/12,05:00,5.8,0.0,90,65,0.6
2023/02/12,06:00,5.7,0.0,89,68,1.0
2023/02/12,07:00,5.7,0.0,87,73,0.9
2023/02/12,08:00,6.5,0.0,83,83,0.7
2023/02/12,09:00,8.4,0.0,73,126,1.4
2023/02/12,10:00,8.5,0.0,78,125,2.1
2023/02/12,11:00,9.0,0.0,73,127,2.1
2023/02/12,12:00,9.7,0.0,72,119,1.5
2023/02/12,13:00,8.7,0.5,88,77,0.9
2023/02/12,14:00,8.2,1.5,93,104,1.1
2023/02/12,15:00,7.0,1.9,93,54,0.8
2023/02/12,16:00,8.4,0.0,91,165,0.2
2023/02/12,17:00,7.8,0.4,95,267,1.0
2023/02/12,18:00,7.1,0.8,94,144,1.3
